inu.30000100592819	[["no_content","no_content","binding"],["no_content","no_content","page not available"],["no_content","no_content","page not available"],["no_content","no_content","page not available"],["no_content","no_content","page not available"],["no_content","no_content","scan bed"],["no_content","no_content","binding"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","foreword"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""]]
inu.30000116080197	[["mixed","cover","embossed images"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["factual","title",""],["creative","image","map"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"]]
inu.30000125144430	[["no_content","no_content","binding"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["mixed","title","image"],["no_content","no_content",""],["mixed","title","image"],["factual","pub_info",""],["factual","list",""],["factual","list",""],["creative","image",""],["creative","image","Biography"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
inu.39000004356445	[["no_content","no_content","binding"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["mixed","image","two page spread - tp, frontis"],["mixed","main_text","two page spread - pub info, main text"],["mixed","main_text","two page spread - pub info, main text"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","main_text","two page spread"],["creative","pref_text","two page spread"],["creative","main_text","two page spread"]]
mdp.35112202814101	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content","cutter"],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","appendix",""],["no_content","no_content",""],["factual","appendix",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","main_text",""],["factual","main_text",""]]
mdp.35112202835239	[["factual","title",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","preface"],["factual","appendix",""],["factual","appendix",""],["no_content","no_content",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["creative","ad",""],["creative","ad",""],["factual","list",""],["factual","list",""]]
mdp.35128001478252	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover art"],["creative","ad",""],["factual","list",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","ad",""],["creative","main_text",""],["creative","ad",""],["creative","main_text",""],["creative","main_text",""],["creative","ad",""],["creative","main_text",""],["creative","ad",""]]
mdp.39015005294916	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015005504579	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","title",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""]]
mdp.39015006143880	[["no_content","no_content","binding"],["no_content","no_content","page not available"],["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["no_content","no_content",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"]]
mdp.39015007070504	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["creative","pref_text",""],["creative","pref_text","about this book"],["factual","dedication",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["creative","pref_text","preface"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015008551619	[["no_content","no_content","cutter"],["no_content","no_content","endpaper"],["no_content","no_content","endpaper"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","title",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015011305912	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","editor's foreword"],["creative","pref_text","editor's foreword"],["creative","pref_text","editor's foreword"],["creative","pref_text","editor's foreword"],["creative","pref_text","editor's foreword"],["creative","pref_text","editor's foreword"],["creative","pref_text","editor's foreword"],["creative","pref_text","editor's foreword"],["factual","list",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""]]
mdp.39015016949375	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","pub_info",""],["creative","pref_text",""],["creative","image",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015017009740	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","publisher's note"],["creative","pref_text","publisher's note"],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015018421670	[["no_content","no_content","cutter, handwritten title"],["no_content","no_content","stamp"],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["factual","main_text","data plot"],["factual","main_text","data tables"],["creative","main_text",""],["creative","main_text",""],["factual","main_text","data plot"],["factual","main_text","data plot"],["factual","main_text","data plot"],["creative","main_text",""]]
mdp.39015019281719	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","title",""],["factual","pub_info",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text","equations"],["creative","main_text","equations"],["creative","main_text","equations"],["creative","main_text","equations"]]
mdp.39015026643877	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","pref_text","note"],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015028042185	[["no_content","no_content","binding"],["no_content","no_content","bookplate"],["no_content","no_content","cutter"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","pub_info",""],["creative","ad",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015029750067	[["mixed","cover","cover art"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["creative","image",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content","cutter"],["factual","list",""],["no_content","no_content",""],["creative","pref_text","author's note"],["no_content","no_content",""],["creative","pref_text","to the reader"],["no_content","no_content",""],["creative","image",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015029918698	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content","library binding information"],["no_content","no_content","finger"],["mixed","cover","cover art"],["mixed","list","pub info, list of content, editorial"],["creative","main_text","text w/ image"],["creative","main_text",""],["creative","image","text w/ image"],["creative","image","text w/ image"],["creative","image","text w/ image"],["creative","image","text w/ image"],["creative","image","text w/ image"],["creative","image","text w/ image"],["creative","image","text w/ image"],["creative","image","text w/ image"]]
mdp.39015030407905	[["no_content","no_content","binding"],["no_content","no_content","endpaper"],["no_content","no_content","endpaper"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015032910468	[["mixed","cover","cover art"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","author's note"],["no_content","no_content",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["creative","pref_text","acknowledgments"],["no_content","no_content",""],["factual","appendix",""],["no_content","no_content",""]]
mdp.39015034128432	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["creative","pref_text","Author's note"],["creative","pref_text","Author's note"],["creative","pref_text","Author's note"],["creative","pref_text","Author's note"],["creative","pref_text","Author's note"],["creative","pref_text","Author's note"]]
mdp.39015034923840	[["mixed","cover","cover art"],["factual","appendix",""],["factual","appendix",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["creative","pref_text",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["creative","pref_text","acknowledgments"],["factual","appendix","contributors list"],["factual","appendix","manuscript reviewers"],["creative","pref_text","preface"],["creative","pref_text","note to the student"],["creative","pref_text","note to the student"],["factual","list",""],["factual","list",""]]
mdp.39015035155038	[["mixed","cover","cover design"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["mixed","image","Title, illustration"],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","image","1749"],["creative","main_text",""],["creative","main_text",""],["creative","image","1774"],["creative","image","1794"],["creative","image","1784"]]
mdp.39015040405220	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","cover",""],["no_content","no_content",""],["factual","list",""],["factual","list","pub info"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015041061428	[["no_content","no_content","page not available"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["creative","pref_text","foreword"],["no_content","no_content",""],["creative","pref_text","acknowledgments"],["creative","pref_text","acknowledgments"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["factual","title",""],["no_content","no_content",""]]
mdp.39015041138416	[["no_content","no_content","binding"],["no_content","no_content","endpaper"],["no_content","no_content","endpaper"],["no_content","no_content",""],["no_content","no_content",""],["factual","list",""],["factual","cover",""],["creative","pub_info",""],["creative","main_text",""],["creative","main_text",""],["creative","image","map"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015043204687	[["mixed","cover","cover art"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","epigraph",""],["factual","ad",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["factual","pub_info",""],["no_content","no_content",""],["creative","pref_text","prologue"],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015047520583	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","ad",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","note"],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"]]
mdp.39015047948040	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover art"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""]]
mdp.39015048252616	[["factual","cover",""],["no_content","no_content","scan bed"],["factual","cover",""],["no_content","no_content","stamp"],["factual","title",""],["factual","list",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"]]
mdp.39015050525230	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","preface"],["no_content","no_content",""],["creative","pref_text","acknowledgments"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""]]
mdp.39015051129925	[["factual","cover",""],["no_content","no_content","barcode, stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","title",""],["factual","title",""],["no_content","no_content","cutter"],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015052611723	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","pub_info",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015055232436	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["creative","image","public domain"],["factual","title",""],["factual","pub_info",""],["creative","pref_text","preface"],["factual","pub_info","image credits"],["factual","list",""],["factual","list",""],["factual","list",""],["factual","appendix",""],["factual","appendix",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015058535926	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","foreword"],["creative","pref_text","foreword"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015058746093	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content","barcode"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","welcome"],["no_content","no_content",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""]]
mdp.39015062125854	[["mixed","cover","cover art"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","ad",""],["factual","title",""],["factual","pub_info",""],["mixed","appendix","advisory board list and editor obituary"],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","highlights"],["no_content","no_content",""],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["factual","appendix","user guide"],["factual","appendix","user guide"],["factual","appendix","user guide"],["no_content","no_content",""]]
mdp.39015062610293	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["creative","pref_text",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015065294681	[["mixed","cover","image stamp"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015065374822	[["factual","cover",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["creative","pref_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015067844483	[["mixed","cover","cover art"],["no_content","no_content","stamp"],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text",""],["creative","pref_text",""],["creative","pref_text",""],["creative","pref_text",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015069068677	[["no_content","no_content","binding"],["no_content","no_content","endpaper"],["no_content","no_content","endpaper"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover art"],["mixed","image","title has artwork"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","poem",""],["creative","poem",""],["creative","poem",""],["creative","poem",""],["creative","poem",""],["creative","poem",""],["creative","main_text",""]]
mdp.39015069108713	[["factual","cover",""],["no_content","no_content","stamp"],["factual","title",""],["factual","pub_info",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015074582258	[["factual","cover",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["factual","list",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text","list"],["factual","main_text","list"],["factual","main_text","list"],["factual","main_text","list"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015074680789	[["no_content","no_content","binding"],["no_content","no_content","bookplate"],["no_content","no_content","cutter"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","pub_info",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""]]
mdp.39015075091937	[["no_content","no_content","cutter"],["no_content","no_content","stamp"],["no_content","no_content","date stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","list",""],["factual","ad",""],["creative","pref_text","editorial comment"],["creative","pref_text","editorial comment"],["creative","pref_text","editorial comment"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["factual","main_text","data tables"],["factual","main_text","data tables"],["factual","main_text","references"],["creative","main_text",""],["creative","main_text",""]]
mdp.39015076569782	[["factual","cover",""],["no_content","no_content",""],["factual","title",""],["factual","appendix",""],["factual","appendix",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""],["factual","main_text",""]]
mdp.39015077777707	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["factual","list",""],["factual","list",""],["factual","list",""],["factual","list",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015077871294	[["factual","cover",""],["no_content","no_content","bookplate"],["no_content","no_content",""],["no_content","no_content",""],["factual","ad",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.39015080548087	[["mixed","cover","cover art"],["no_content","no_content","stamp"],["no_content","no_content","date stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content","stamp"],["no_content","no_content","date stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["no_content","no_content",""],["factual","list",""],["factual","list",""],["creative","pref_text","acknowledgments"],["creative","pref_text","acknowledgments"]]
mdp.39015082633093	[["no_content","no_content","barcode"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content",""],["no_content","no_content","cutter"],["factual","ad",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix",""],["factual","appendix","advertisement"]]
mdp.39015084904005	[["no_content","no_content","binding"],["no_content","no_content","stamp"],["no_content","no_content",""],["no_content","no_content",""],["mixed","cover","cover art"],["creative","ad",""],["creative","ad",""],["creative","ad",""],["creative","pref_text","editorial"],["mixed","list","pub info, images"],["mixed","main_text","also remainder of TOC"],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","ad",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
mdp.49015000715152	[["mixed","cover","cover art"],["no_content","no_content","barcode, stamp"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["factual","list",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["factual","list",""],["creative","pref_text","acknowledgments"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["creative","pref_text","introduction"],["no_content","no_content",""],["creative","poem","lyrics"],["creative","poem","lyrics"]]
mdp.49015001047795	[["no_content","no_content","binding"],["no_content","no_content","stamp, barcode"],["no_content","no_content",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","list",""],["factual","list",""],["creative","pref_text","preface"],["creative","pref_text","preface"],["creative","main_text","musical score"],["creative","poem","lyrics"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","main_text","musical score"],["creative","poem","lyrics"],["creative","poem","lyrics"]]
mdp.49015002533488	[["mixed","cover","cover design"],["no_content","no_content",""],["creative","ad","book reviews"],["creative","ad","book reviews"],["factual","pub_info",""],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["factual","title",""],["factual","pub_info",""],["factual","dedication",""],["creative","pref_text","about the author"],["factual","list",""],["factual","list",""],["factual","list",""],["no_content","no_content",""],["creative","pref_text","acknowledgment"],["creative","pref_text","acknowledgment"],["creative","main_text",""],["creative","main_text",""]]
osu.32435005384516	[["mixed","cover","cover design"],["no_content","no_content","scan bed"],["mixed","cover","cover design"],["no_content","no_content","scan bed"],["mixed","cover","cover design"],["creative","image",""],["mixed","image","title page"],["factual","pub_info",""],["factual","list",""],["creative","image",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","image",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","image",""]]
osu.32435006310254	[["factual","cover","decorated cover"],["no_content","no_content","bookplate and stamp"],["creative","ad","synopsis"],["no_content","no_content",""],["factual","title",""],["factual","ad",""],["factual","title",""],["factual","pub_info",""],["factual","pub_info","disclaimer"],["no_content","no_content",""],["factual","title",""],["no_content","no_content",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""],["creative","main_text",""]]
