vol_id,page,type,sub_type,add,type_index,re_define,0,1,2
pst.000060155573,9,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000009.jpg,pst.000060155573,9
pst.000060155573,10,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000010.jpg,pst.000060155573,10
pst.000060155573,11,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000011.jpg,pst.000060155573,11
pst.000060155573,12,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000012.jpg,pst.000060155573,12
pst.000060155573,13,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000013.jpg,pst.000060155573,13
pst.000060155573,14,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000014.jpg,pst.000060155573,14
pst.000060155573,15,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000015.jpg,pst.000060155573,15
pst.000060155573,16,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000016.jpg,pst.000060155573,16
pst.000060155573,17,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000017.jpg,pst.000060155573,17
pst.000060155573,18,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000018.jpg,pst.000060155573,18
pst.000060155573,19,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000019.jpg,pst.000060155573,19
pst.000060155573,20,factual,main_text,bibliography,4,text,/N/slate/ninoparu/extracted_images/000060155573/00000020.jpg,pst.000060155573,20
pst.000067131242,1,mixed,cover,cover image,6,cover,/N/slate/ninoparu/extracted_images/000067131242/00000001.jpg,pst.000067131242,1
pst.000067131242,2,no_content,no_content,bookplate,0,no_content,/N/slate/ninoparu/extracted_images/000067131242/00000002.jpg,pst.000067131242,2
pst.000067131242,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000067131242/00000003.jpg,pst.000067131242,3
pst.000067131242,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000067131242/00000004.jpg,pst.000067131242,4
pst.000067131242,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/000067131242/00000005.jpg,pst.000067131242,5
pst.000067131242,6,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/000067131242/00000006.jpg,pst.000067131242,6
pst.000067131242,7,factual,list,,3,text,/N/slate/ninoparu/extracted_images/000067131242/00000007.jpg,pst.000067131242,7
pst.000067131242,8,creative,pref_text,acknowlegments,5,text,/N/slate/ninoparu/extracted_images/000067131242/00000008.jpg,pst.000067131242,8
pst.000067131242,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000009.jpg,pst.000067131242,9
pst.000067131242,10,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000010.jpg,pst.000067131242,10
pst.000067131242,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000011.jpg,pst.000067131242,11
pst.000067131242,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000012.jpg,pst.000067131242,12
pst.000067131242,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000013.jpg,pst.000067131242,13
pst.000067131242,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000014.jpg,pst.000067131242,14
pst.000067131242,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000015.jpg,pst.000067131242,15
pst.000067131242,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000016.jpg,pst.000067131242,16
pst.000067131242,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000017.jpg,pst.000067131242,17
pst.000067131242,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000018.jpg,pst.000067131242,18
pst.000067131242,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000019.jpg,pst.000067131242,19
pst.000067131242,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/000067131242/00000020.jpg,pst.000067131242,20
pst.000067577934,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/000067577934/00000001.jpg,pst.000067577934,1
pst.000067577934,2,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000067577934/00000002.jpg,pst.000067577934,2
pst.000067577934,3,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/000067577934/00000003.jpg,pst.000067577934,3
pst.000067577934,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000067577934/00000004.jpg,pst.000067577934,4
pst.000067577934,5,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/000067577934/00000005.jpg,pst.000067577934,5
pst.000067577934,6,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/000067577934/00000006.jpg,pst.000067577934,6
pst.000067577934,7,creative,music_score,musical score,4,music_score,/N/slate/ninoparu/extracted_images/000067577934/00000007.jpg,pst.000067577934,7
pst.000067577934,8,creative,music_score,musical score,4,music_score,/N/slate/ninoparu/extracted_images/000067577934/00000008.jpg,pst.000067577934,8
pst.000067577934,9,creative,music_score,musical score,4,music_score,/N/slate/ninoparu/extracted_images/000067577934/00000009.jpg,pst.000067577934,9
pst.000067577934,10,creative,music_score,musical score,4,music_score,/N/slate/ninoparu/extracted_images/000067577934/00000010.jpg,pst.000067577934,10
pst.000067577934,11,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/000067577934/00000011.jpg,pst.000067577934,11
pst.000067577934,12,factual,ad,,7,image,/N/slate/ninoparu/extracted_images/000067577934/00000012.jpg,pst.000067577934,12
pst.000067577934,13,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000067577934/00000013.jpg,pst.000067577934,13
pst.000067577934,14,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000067577934/00000014.jpg,pst.000067577934,14
pst.000067577934,15,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/000067577934/00000015.jpg,pst.000067577934,15
pst.000067577934,16,no_content,no_content,barcode,0,no_content,/N/slate/ninoparu/extracted_images/000067577934/00000016.jpg,pst.000067577934,16
txu.059172147962152,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/059172147962152/00000001.jpg,txu.059172147962152,1
txu.059172147962152,2,no_content,no_content,"barcode, stamp",0,no_content,/N/slate/ninoparu/extracted_images/059172147962152/00000002.jpg,txu.059172147962152,2
txu.059172147962152,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059172147962152/00000003.jpg,txu.059172147962152,3
txu.059172147962152,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059172147962152/00000004.jpg,txu.059172147962152,4
txu.059172147962152,5,mixed,cover,cover art,6,cover,/N/slate/ninoparu/extracted_images/059172147962152/00000005.jpg,txu.059172147962152,5
txu.059172147962152,6,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/059172147962152/00000006.jpg,txu.059172147962152,6
txu.059172147962152,7,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/059172147962152/00000007.jpg,txu.059172147962152,7
txu.059172147962152,8,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059172147962152/00000008.jpg,txu.059172147962152,8
txu.059172147962152,9,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/059172147962152/00000009.jpg,txu.059172147962152,9
txu.059172147962152,10,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059172147962152/00000010.jpg,txu.059172147962152,10
txu.059172147962152,11,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/059172147962152/00000011.jpg,txu.059172147962152,11
txu.059172147962152,12,mixed,image,Image and list of content,8,image,/N/slate/ninoparu/extracted_images/059172147962152/00000012.jpg,txu.059172147962152,12
txu.059172147962152,13,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/059172147962152/00000013.jpg,txu.059172147962152,13
txu.059172147962152,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059172147962152/00000014.jpg,txu.059172147962152,14
txu.059172147962152,15,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/059172147962152/00000015.jpg,txu.059172147962152,15
txu.059172147962152,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059172147962152/00000016.jpg,txu.059172147962152,16
txu.059172147962152,17,creative,ad,,7,image,/N/slate/ninoparu/extracted_images/059172147962152/00000017.jpg,txu.059172147962152,17
txu.059172147962152,18,creative,image,,8,image,/N/slate/ninoparu/extracted_images/059172147962152/00000018.jpg,txu.059172147962152,18
txu.059172147962152,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059172147962152/00000019.jpg,txu.059172147962152,19
txu.059172147962152,20,creative,image,,8,image,/N/slate/ninoparu/extracted_images/059172147962152/00000020.jpg,txu.059172147962152,20
txu.059173004751407,1,mixed,cover,cover art,6,cover,/N/slate/ninoparu/extracted_images/059173004751407/00000001.jpg,txu.059173004751407,1
txu.059173004751407,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/059173004751407/00000002.jpg,txu.059173004751407,2
txu.059173004751407,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173004751407/00000003.jpg,txu.059173004751407,3
txu.059173004751407,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173004751407/00000004.jpg,txu.059173004751407,4
txu.059173004751407,5,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173004751407/00000005.jpg,txu.059173004751407,5
txu.059173004751407,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173004751407/00000006.jpg,txu.059173004751407,6
txu.059173004751407,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173004751407/00000007.jpg,txu.059173004751407,7
txu.059173004751407,8,creative,image,,8,image,/N/slate/ninoparu/extracted_images/059173004751407/00000008.jpg,txu.059173004751407,8
txu.059173004751407,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173004751407/00000009.jpg,txu.059173004751407,9
txu.059173004751407,10,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059173004751407/00000010.jpg,txu.059173004751407,10
txu.059173004751407,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000011.jpg,txu.059173004751407,11
txu.059173004751407,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000012.jpg,txu.059173004751407,12
txu.059173004751407,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000013.jpg,txu.059173004751407,13
txu.059173004751407,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000014.jpg,txu.059173004751407,14
txu.059173004751407,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000015.jpg,txu.059173004751407,15
txu.059173004751407,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000016.jpg,txu.059173004751407,16
txu.059173004751407,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000017.jpg,txu.059173004751407,17
txu.059173004751407,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000018.jpg,txu.059173004751407,18
txu.059173004751407,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000019.jpg,txu.059173004751407,19
txu.059173004751407,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173004751407/00000020.jpg,txu.059173004751407,20
txu.059173016134190,1,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/059173016134190/00000001.jpg,txu.059173016134190,1
txu.059173016134190,2,no_content,no_content,"barcode, stamp",0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000002.jpg,txu.059173016134190,2
txu.059173016134190,3,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000003.jpg,txu.059173016134190,3
txu.059173016134190,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000004.jpg,txu.059173016134190,4
txu.059173016134190,5,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000005.jpg,txu.059173016134190,5
txu.059173016134190,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000006.jpg,txu.059173016134190,6
txu.059173016134190,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173016134190/00000007.jpg,txu.059173016134190,7
txu.059173016134190,8,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/059173016134190/00000008.jpg,txu.059173016134190,8
txu.059173016134190,9,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173016134190/00000009.jpg,txu.059173016134190,9
txu.059173016134190,10,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173016134190/00000010.jpg,txu.059173016134190,10
txu.059173016134190,11,creative,pref_text,,5,text,/N/slate/ninoparu/extracted_images/059173016134190/00000011.jpg,txu.059173016134190,11
txu.059173016134190,12,creative,pref_text,edition note,5,text,/N/slate/ninoparu/extracted_images/059173016134190/00000012.jpg,txu.059173016134190,12
txu.059173016134190,13,creative,epigraph,significant quote,12,text,/N/slate/ninoparu/extracted_images/059173016134190/00000013.jpg,txu.059173016134190,13
txu.059173016134190,14,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000014.jpg,txu.059173016134190,14
txu.059173016134190,15,creative,epigraph,significant quote,12,text,/N/slate/ninoparu/extracted_images/059173016134190/00000015.jpg,txu.059173016134190,15
txu.059173016134190,16,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000016.jpg,txu.059173016134190,16
txu.059173016134190,17,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173016134190/00000017.jpg,txu.059173016134190,17
txu.059173016134190,18,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000018.jpg,txu.059173016134190,18
txu.059173016134190,19,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173016134190/00000019.jpg,txu.059173016134190,19
txu.059173016134190,20,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173016134190/00000020.jpg,txu.059173016134190,20
txu.059173024339359,1,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/059173024339359/00000001.jpg,txu.059173024339359,1
txu.059173024339359,2,no_content,no_content,"stamp, cutter",0,no_content,/N/slate/ninoparu/extracted_images/059173024339359/00000002.jpg,txu.059173024339359,2
txu.059173024339359,3,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173024339359/00000003.jpg,txu.059173024339359,3
txu.059173024339359,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024339359/00000004.jpg,txu.059173024339359,4
txu.059173024339359,5,no_content,no_content,finger,0,no_content,/N/slate/ninoparu/extracted_images/059173024339359/00000005.jpg,txu.059173024339359,5
txu.059173024339359,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024339359/00000006.jpg,txu.059173024339359,6
txu.059173024339359,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/059173024339359/00000007.jpg,txu.059173024339359,7
txu.059173024339359,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024339359/00000008.jpg,txu.059173024339359,8
txu.059173024339359,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000009.jpg,txu.059173024339359,9
txu.059173024339359,10,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000010.jpg,txu.059173024339359,10
txu.059173024339359,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000011.jpg,txu.059173024339359,11
txu.059173024339359,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000012.jpg,txu.059173024339359,12
txu.059173024339359,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000013.jpg,txu.059173024339359,13
txu.059173024339359,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000014.jpg,txu.059173024339359,14
txu.059173024339359,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000015.jpg,txu.059173024339359,15
txu.059173024339359,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000016.jpg,txu.059173024339359,16
txu.059173024339359,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000017.jpg,txu.059173024339359,17
txu.059173024339359,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000018.jpg,txu.059173024339359,18
txu.059173024339359,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000019.jpg,txu.059173024339359,19
txu.059173024339359,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024339359/00000020.jpg,txu.059173024339359,20
txu.059173024497622,1,no_content,no_content,cutter,0,no_content,/N/slate/ninoparu/extracted_images/059173024497622/00000001.jpg,txu.059173024497622,1
txu.059173024497622,2,no_content,no_content,"stamp, cutter",0,no_content,/N/slate/ninoparu/extracted_images/059173024497622/00000002.jpg,txu.059173024497622,2
txu.059173024497622,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024497622/00000003.jpg,txu.059173024497622,3
txu.059173024497622,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024497622/00000004.jpg,txu.059173024497622,4
txu.059173024497622,5,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/059173024497622/00000005.jpg,txu.059173024497622,5
txu.059173024497622,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/059173024497622/00000006.jpg,txu.059173024497622,6
txu.059173024497622,7,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000007.jpg,txu.059173024497622,7
txu.059173024497622,8,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000008.jpg,txu.059173024497622,8
txu.059173024497622,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000009.jpg,txu.059173024497622,9
txu.059173024497622,10,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000010.jpg,txu.059173024497622,10
txu.059173024497622,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000011.jpg,txu.059173024497622,11
txu.059173024497622,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000012.jpg,txu.059173024497622,12
txu.059173024497622,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000013.jpg,txu.059173024497622,13
txu.059173024497622,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000014.jpg,txu.059173024497622,14
txu.059173024497622,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000015.jpg,txu.059173024497622,15
txu.059173024497622,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000016.jpg,txu.059173024497622,16
txu.059173024497622,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000017.jpg,txu.059173024497622,17
txu.059173024497622,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000018.jpg,txu.059173024497622,18
txu.059173024497622,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000019.jpg,txu.059173024497622,19
txu.059173024497622,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/059173024497622/00000020.jpg,txu.059173024497622,20
uc1.$b102612,1,factual,cover,,6,cover,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000001.jpg,uc1.$b102612,1
uc1.$b102612,2,creative,ad,book review,7,image,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000002.jpg,uc1.$b102612,2
uc1.$b102612,3,creative,ad,book review,7,image,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000003.jpg,uc1.$b102612,3
uc1.$b102612,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000004.jpg,uc1.$b102612,4
uc1.$b102612,5,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000005.jpg,uc1.$b102612,5
uc1.$b102612,6,factual,ad,,7,image,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000006.jpg,uc1.$b102612,6
uc1.$b102612,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000007.jpg,uc1.$b102612,7
uc1.$b102612,8,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000008.jpg,uc1.$b102612,8
uc1.$b102612,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000009.jpg,uc1.$b102612,9
uc1.$b102612,10,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000010.jpg,uc1.$b102612,10
uc1.$b102612,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000011.jpg,uc1.$b102612,11
uc1.$b102612,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000012.jpg,uc1.$b102612,12
uc1.$b102612,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000013.jpg,uc1.$b102612,13
uc1.$b102612,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000014.jpg,uc1.$b102612,14
uc1.$b102612,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000015.jpg,uc1.$b102612,15
uc1.$b102612,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000016.jpg,uc1.$b102612,16
uc1.$b102612,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000017.jpg,uc1.$b102612,17
uc1.$b102612,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000018.jpg,uc1.$b102612,18
uc1.$b102612,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000019.jpg,uc1.$b102612,19
uc1.$b102612,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b102612/UCAL_$B102612_00000020.jpg,uc1.$b102612,20
uc1.$b473586,1,no_content,no_content,barcode,0,no_content,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000001.jpg,uc1.$b473586,1
uc1.$b473586,2,no_content,no_content,bookplate,0,no_content,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000002.jpg,uc1.$b473586,2
uc1.$b473586,3,creative,ad,synopsis,7,image,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000003.jpg,uc1.$b473586,3
uc1.$b473586,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000004.jpg,uc1.$b473586,4
uc1.$b473586,5,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000005.jpg,uc1.$b473586,5
uc1.$b473586,6,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000006.jpg,uc1.$b473586,6
uc1.$b473586,7,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000007.jpg,uc1.$b473586,7
uc1.$b473586,8,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000008.jpg,uc1.$b473586,8
uc1.$b473586,9,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000009.jpg,uc1.$b473586,9
uc1.$b473586,10,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000010.jpg,uc1.$b473586,10
uc1.$b473586,11,factual,title,,1,cover,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000011.jpg,uc1.$b473586,11
uc1.$b473586,12,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000012.jpg,uc1.$b473586,12
uc1.$b473586,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000013.jpg,uc1.$b473586,13
uc1.$b473586,14,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000014.jpg,uc1.$b473586,14
uc1.$b473586,15,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000015.jpg,uc1.$b473586,15
uc1.$b473586,16,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000016.jpg,uc1.$b473586,16
uc1.$b473586,17,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000017.jpg,uc1.$b473586,17
uc1.$b473586,18,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000018.jpg,uc1.$b473586,18
uc1.$b473586,19,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000019.jpg,uc1.$b473586,19
uc1.$b473586,20,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b473586/UCAL_$B473586_00000020.jpg,uc1.$b473586,20
uc1.$b475944,1,no_content,no_content,binding,0,no_content,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000001.jpg,uc1.$b475944,1
uc1.$b475944,2,no_content,no_content,stamp,0,no_content,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000002.jpg,uc1.$b475944,2
uc1.$b475944,3,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000003.jpg,uc1.$b475944,3
uc1.$b475944,4,no_content,no_content,,0,no_content,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000004.jpg,uc1.$b475944,4
uc1.$b475944,5,factual,list,,3,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000005.jpg,uc1.$b475944,5
uc1.$b475944,6,factual,pub_info,,2,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000006.jpg,uc1.$b475944,6
uc1.$b475944,7,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000007.jpg,uc1.$b475944,7
uc1.$b475944,8,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000008.jpg,uc1.$b475944,8
uc1.$b475944,9,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000009.jpg,uc1.$b475944,9
uc1.$b475944,10,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000010.jpg,uc1.$b475944,10
uc1.$b475944,11,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000011.jpg,uc1.$b475944,11
uc1.$b475944,12,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000012.jpg,uc1.$b475944,12
uc1.$b475944,13,creative,main_text,,4,text,/N/slate/ninoparu/extracted_images/$b475944/UCAL_$B475944_00000013.jpg,uc1.$b475944,13
